Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Image Position,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image,SEO Title,SEO Description,Status
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100,"Detectaplast Universal blauwe PE pleisters, waterbestendig Assorti (100 stuks)","<p>Dit Detectaplast Universal assortiment bevat 100 blauwe, waterbestendige PE-pleisters voor de voedingsindustrie, horeca en andere HACCP-omgevingen: 30 stuks van 19 x 72 mm, 30 stuks van 25 x 72 mm, 20 vingertoppleisters en 20 kneukelpleisters. De pleisters zijn visueel detecteerbaar door de blauwe kleur en metaaldetecteerbaar door de aluminiumfolie onder het wondkussen, en voldoen aan HACCP, IFS en BRC. Het sterke PE-materiaal is water- en vuilafstotend, de hypoallergene lijm kleeft goed en de pleisters zijn latexvrij.</p><ul><li>100 stuks in 4 formaten, waaronder vingertop en kneukel</li><li>Blauw en metaaldetecteerbaar (aluminiumfolie)</li><li>Waterbestendig PE-materiaal</li><li>Voldoet aan HACCP, IFS en BRC</li><li>Latexvrij met hypoallergene lijm</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100,,,,continue,manual,10.54,11.71,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig Assorti (100 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig Assorti (100 stuks)","Dit Detectaplast Universal assortiment bevat 100 blauwe, waterbestendige PE-pleisters voor de voedingsindustrie, horeca en andere HACCP-omgevingen: 30 stuk",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig Assorti (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-assorti-100-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig Assorti (100 stuks)",,,,
pleisterset-detectable-35-stuks-pe-assorti-xl-haccp,Pleisterset Detectable 35 stuks (PE) - Assorti XL - HACCP,"<p>Deze pleisterset bevat 35 blauwe, detecteerbare PE-pleisters in XL-assortiment voor de voedingsindustrie en horeca: 10 wondpleisters van 10 x 6 cm en 25 pleisterstrips in verschillende maten. De pleisters zijn vuil- en waterafstotend, vallen op door de blauwe kleur en zijn dankzij de aluminiumlaag met een metaaldetector op te sporen, zoals HACCP-richtlijnen vragen. De set wordt geleverd in een hersluitbaar gripzakje.</p><ul><li>35 stuks: 10 wondpleisters 10 x 6 cm en 25 strips assorti</li><li>Blauw PE-materiaal, HACCP</li><li>Metaaldetecteerbaar door aluminiumlaag</li><li>Vuil- en waterafstotend</li><li>In hersluitbaar gripzakje</li></ul>",EHBO Depot,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,pleisterset-detectable-35-stuks-pe-assorti-xl-haccp,,,,continue,manual,1.92,2.13,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/pleisterset-detectable-35-stuks-pe-assorti-xl-haccp.jpg,Pleisterset Detectable 35 stuks (PE) - Assorti XL - HACCP,,Pleisterset Detectable 35 stuks (PE) - Assorti XL - HACCP,"Deze pleisterset bevat 35 blauwe, detecteerbare PE-pleisters in XL-assortiment voor de voedingsindustrie en horeca: 10 wondpleisters van 10 x 6 cm en 25 pl",active
cederroth-soft-foam-bandage-blauw-6-cm-x-2-m-1-box,Cederroth Soft Foam Bandage Blauw - 6 cm x 2 m (1 box),"<p>Cederroth Soft Foam Bandage in blauw is een zelfhechtende, lijmvrije pleister op rol van 6 cm breed en 2 m lang. De pleister hecht alleen aan zichzelf en niet aan huid of haar, blijft zitten in water en in warme, koude, natte of droge omstandigheden, en is latexvrij. Door de goed zichtbare blauwe kleur is deze uitvoering geschikt voor de levensmiddelenindustrie en HACCP-omgevingen. De rol past als navulling in de Cederroth Wound Care Dispenser en het First Aid Station.</p><ul><li>Afmeting: 6 cm x 2 m, 1 doos</li><li>Zelfhechtend en lijmvrij, plakt niet aan huid of haar</li><li>Blauw, geschikt voor levensmiddelenindustrie (HACCP)</li><li>Bruikbaar in water, latexvrij</li><li>Navulling voor Cederroth Wound Care Dispenser</li></ul>",Cederroth,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,cederroth-soft-foam-bandage-blauw-6-cm-x-2-m-1-box,,,,continue,manual,7.00,7.78,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/cederroth-soft-foam-bandage-blauw-6-cm-x-2-m-1-box.jpg,Cederroth Soft Foam Bandage Blauw - 6 cm x 2 m (1 box),,Cederroth Soft Foam Bandage Blauw - 6 cm x 2 m (1 box),"Cederroth Soft Foam Bandage in blauw is een zelfhechtende, lijmvrije pleister op rol van 6 cm breed en 2 m lang. De pleister hecht alleen aan zichzelf en n",active
cederroth-soft-foam-bandage-blauw-6-cm-x-2-m-1-box,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/cederroth-soft-foam-bandage-blauw-6-cm-x-2-m-1-box-2.jpg,Cederroth Soft Foam Bandage Blauw - 6 cm x 2 m (1 box),,,,
cederroth-soft-foam-bandage-blauw-6-cm-x-4-5-m-1-box,"Cederroth Soft Foam Bandage Blauw - 6 cm x 4,5 m (1 box)","<p>Cederroth Soft Foam Bandage in blauw op een rol van 6 cm breed en 4,5 m lang. De zelfhechtende pleister bevat geen lijm, hecht uitsluitend aan zichzelf en blijft ook in water zitten; u scheurt eenvoudig de benodigde lengte af. De blauwe kleur is goed zichtbaar en daarom geschikt voor de omgang met levensmiddelen. De rol is latexvrij en past als navulling in de Cederroth Wound Care Dispenser en het First Aid Station.</p><ul><li>Afmeting: 6 cm x 4,5 m, 1 doos</li><li>Zelfhechtend, zonder lijm</li><li>Blauw, geschikt voor levensmiddelenverwerking</li><li>Bruikbaar in water, latexvrij</li><li>Navulling voor Wound Care Dispenser en First Aid Station</li></ul>",Cederroth,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,cederroth-soft-foam-bandage-blauw-6-cm-x-4-5-m-1-box,,,,continue,manual,9.55,10.61,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/cederroth-soft-foam-bandage-blauw-6-cm-x-4-5-m-1-box.jpg,"Cederroth Soft Foam Bandage Blauw - 6 cm x 4,5 m (1 box)",,"Cederroth Soft Foam Bandage Blauw - 6 cm x 4,5 m (1 box)","Cederroth Soft Foam Bandage in blauw op een rol van 6 cm breed en 4,5 m lang. De zelfhechtende pleister bevat geen lijm, hecht uitsluitend aan zichzelf en ",active
cederroth-soft-foam-bandage-blauw-6-cm-x-4-5-m-1-box,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/cederroth-soft-foam-bandage-blauw-6-cm-x-4-5-m-1-box-2.jpg,"Cederroth Soft Foam Bandage Blauw - 6 cm x 4,5 m (1 box)",,,,
heka-blauwe-haccp-pleisters-et-detecteerbaar-180-x-20-mm-niet-steriel,HEKA blauwe HACCP pleisters ET detecteerbaar - 180 x 20 mm niet steriel (100 Stuks),"<p>Blauwe, detecteerbare wondpleister van elastisch textiel, 180 x 20 mm, niet-steriel en verpakt per 100 stuks. Onder het wondkussen zit een aluminium strip, waardoor de pleister door metaaldetectie wordt opgemerkt en geschikt is voor de voedingsmiddelenindustrie en andere HACCP-omgevingen. Het textiel is flexibel en ademend, het wondkussen verkleeft niet met de wond en laat zich pijnloos verwijderen. Bedoeld voor licht tot matig vochtafgevende wonden.</p><ul><li>Blauwe HACCP-pleister 180 x 20 mm, elastisch textiel</li><li>Detecteerbaar door aluminium strip</li><li>Niet-steriel, 100 stuks per doos</li><li>Niet-verklevend wondkussen</li><li>Voor licht tot matig vochtafgevende wonden</li></ul>",Heka,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,heka-blauwe-haccp-pleisters-et-detecteerbaar-180-x-20-mm-niet-steriel,,,,continue,manual,6.80,7.55,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-blauwe-haccp-pleisters-et-detecteerbaar-180-x-20-mm-niet-steriel.jpg,HEKA blauwe HACCP pleisters ET detecteerbaar - 180 x 20 mm niet steriel (100 Stuks),,HEKA blauwe HACCP pleisters ET detecteerbaar - 180 x 20 mm niet steriel (100 Stuks),"Blauwe, detecteerbare wondpleister van elastisch textiel, 180 x 20 mm, niet-steriel en verpakt per 100 stuks. Onder het wondkussen zit een aluminium strip,",active
heka-blauwe-haccp-pleisters-et-detecteerbaar-120-x-20-mm-niet-steriel,HEKA blauwe HACCP pleisters ET detecteerbaar - 120 x 20 mm niet steriel (100 Stuks),"<p>Blauwe, detecteerbare wondpleister van elastisch textiel, 120 x 20 mm, niet-steriel en verpakt per 100 stuks. Onder het wondkussen zit een aluminium strip, waardoor de pleister door metaaldetectie wordt opgemerkt en geschikt is voor de voedingsmiddelenindustrie en andere HACCP-omgevingen. Het textiel is flexibel en ademend, het wondkussen verkleeft niet met de wond en laat zich pijnloos verwijderen. Bedoeld voor licht tot matig vochtafgevende wonden.</p><ul><li>Blauwe HACCP-pleister 120 x 20 mm, elastisch textiel</li><li>Detecteerbaar door aluminium strip</li><li>Niet-steriel, 100 stuks per doos</li><li>Niet-verklevend wondkussen</li><li>Voor licht tot matig vochtafgevende wonden</li></ul>",Heka,HACCP & horeca,"HACCP & horeca, HACCP pleisters (blauw), btw-9",TRUE,1,Title,Default Title,heka-blauwe-haccp-pleisters-et-detecteerbaar-120-x-20-mm-niet-steriel,,,,continue,manual,5.92,6.58,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/heka-blauwe-haccp-pleisters-et-detecteerbaar-120-x-20-mm-niet-steriel.jpg,HEKA blauwe HACCP pleisters ET detecteerbaar - 120 x 20 mm niet steriel (100 Stuks),,HEKA blauwe HACCP pleisters ET detecteerbaar - 120 x 20 mm niet steriel (100 Stuks),"Blauwe, detecteerbare wondpleister van elastisch textiel, 120 x 20 mm, niet-steriel en verpakt per 100 stuks. Onder het wondkussen zit een aluminium strip,",active
heka-blauwe-haccp-pleisters-et-detecteerbaar-120-x-20-mm-niet-steriel,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/heka-blauwe-haccp-pleisters-et-detecteerbaar-120-x-20-mm-niet-steriel-2.jpg,HEKA blauwe HACCP pleisters ET detecteerbaar - 120 x 20 mm niet steriel (100 Stuks),,,,
detectaplast-pleisterkit-haccp-elastic,Detectaplast pleisterkit HACCP Elastic,"<p>De Detectaplast pleisterkit HACCP Elastic is een compacte koffer van 23 x 19 x 4,5 cm met een assortiment blauwe, detecteerbare pleisters voor bedrijven in de voedingssector, zoals keukens, horeca en levensmiddelenproductie. De inhoud is afgestemd op de HACCP-eisen en bestaat uit 110 blauwe washproof pleisters: 30 stuks 25 x 72 mm, 15 stuks 50 x 72 mm, 50 stuks 120 x 20 mm, 9 vingertoppleisters en 6 knokkelpleisters. Geschikt als aanvulling op de verbanddoos op de werkvloer of als aparte pleisterset bij de wasplaats.</p><ul><li>Koffer 23 x 19 x 4,5 cm, samengesteld voor HACCP</li><li>110 blauwe washproof pleisters in vijf uitvoeringen</li><li>30 x 25 x 72 mm, 15 x 50 x 72 mm, 50 x 120 x 20 mm</li><li>9 vingertoppleisters en 6 knokkelpleisters</li><li>Blauw en detecteerbaar voor de voedingssector</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-pleisterkit-haccp-elastic,,,,continue,manual,25.22,28.02,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-pleisterkit-haccp-elastic.jpg,Detectaplast pleisterkit HACCP Elastic,,Detectaplast pleisterkit HACCP Elastic | EHBO Depot,"De Detectaplast pleisterkit HACCP Elastic is een compacte koffer van 23 x 19 x 4,5 cm met een assortiment blauwe, detecteerbare pleisters voor bedrijven in",active
detectaplast-pleisterkit-haccp-elastic,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-pleisterkit-haccp-elastic-2.jpg,Detectaplast pleisterkit HACCP Elastic,,,,
detectaplast-medic-food-box-basic,Detectaplast Medic Food Box Basic,"<p>De Detectaplast Medic Food Box Basic is een kleine EHBO-koffer van 23 x 19 x 4,5 cm, samengesteld volgens de HACCP-richtlijnen voor bedrijven die met voedsel werken. De basisinhoud is gericht op het verzorgen van oppervlakkige wonden zoals snij- en schaafwonden in keukens, horeca en levensmiddelenproductie. Geschikt als compacte verbanddoos voor werkplekken met weinig medewerkers of als aanvulling op een grotere verbandkoffer.</p><ul><li>Compacte koffer 23 x 19 x 4,5 cm</li><li>Samengesteld volgens HACCP voor de voedingssector</li><li>Basisinhoud voor oppervlakkige wonden</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-medic-food-box-basic,,,,continue,manual,27.14,30.15,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-basic.jpg,Detectaplast Medic Food Box Basic,,Detectaplast Medic Food Box Basic | EHBO Depot,"De Detectaplast Medic Food Box Basic is een kleine EHBO-koffer van 23 x 19 x 4,5 cm, samengesteld volgens de HACCP-richtlijnen voor bedrijven die met voeds",active
detectaplast-medic-food-box-basic,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-basic-2.jpg,Detectaplast Medic Food Box Basic,,,,
detectaplast-medic-food-box-basic,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-basic-3.jpg,Detectaplast Medic Food Box Basic,,,,
detectaplast-medic-food-box-basic,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-basic-4.jpg,Detectaplast Medic Food Box Basic,,,,
detectaplast-medic-food-box-horeca,Detectaplast Medic Food Box Horeca,"<p>De Detectaplast Medic Food Box Horeca is een EHBO-koffer van 22,5 x 23,5 x 10 cm van stevig polypropyleen, met een HACCP-inhoud voor horecabedrijven tot 10 personen. De koffer heeft uitneembare compartimenten waardoor de inhoud overzichtelijk blijft en snel te controleren is. Schroeven voor wandmontage zijn inbegrepen en er is een navulpakket beschikbaar om de koffer na gebruik weer compleet te maken.</p><ul><li>HACCP-inhoud voor horeca tot 10 personen</li><li>Koffer 22,5 x 23,5 x 10 cm van stevig polypropyleen</li><li>Uitneembare compartimenten</li><li>Inclusief schroeven voor wandmontage</li><li>Navulpakket beschikbaar</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-medic-food-box-horeca,,,,continue,manual,89.58,99.53,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-horeca.jpg,Detectaplast Medic Food Box Horeca,,Detectaplast Medic Food Box Horeca | EHBO Depot,"De Detectaplast Medic Food Box Horeca is een EHBO-koffer van 22,5 x 23,5 x 10 cm van stevig polypropyleen, met een HACCP-inhoud voor horecabedrijven tot 10",active
detectaplast-medic-food-box-horeca,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-horeca-2.jpg,Detectaplast Medic Food Box Horeca,,,,
detectaplast-medic-food-box-horeca,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-horeca-3.jpg,Detectaplast Medic Food Box Horeca,,,,
detectaplast-medic-food-box-large,Detectaplast Medic Food Box Large,"<p>De Detectaplast Medic Food Box Large is een EHBO-koffer van 28 x 30 x 10,5 cm met een HACCP-inhoud voor bedrijven in de voedingssector tot 20 personen, zoals grootkeukens, bakkerijen en levensmiddelenproductie. De koffer heeft uitneembare compartimenten die de inhoud geordend houden en het controleren van de verbandmiddelen vereenvoudigen. Schroeven voor wandmontage zijn inbegrepen en er is een navulpakket beschikbaar.</p><ul><li>HACCP-inhoud voor de voedingssector tot 20 personen</li><li>Koffer 28 x 30 x 10,5 cm</li><li>Uitneembare compartimenten</li><li>Inclusief schroeven voor wandmontage</li><li>Navulpakket beschikbaar</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-medic-food-box-large,,,,continue,manual,120.62,134.02,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-large.jpg,Detectaplast Medic Food Box Large,,Detectaplast Medic Food Box Large | EHBO Depot,"De Detectaplast Medic Food Box Large is een EHBO-koffer van 28 x 30 x 10,5 cm met een HACCP-inhoud voor bedrijven in de voedingssector tot 20 personen, zoa",active
detectaplast-medic-food-box-large,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-large-2.jpg,Detectaplast Medic Food Box Large,,,,
detectaplast-medic-food-box-large,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-large-3.jpg,Detectaplast Medic Food Box Large,,,,
detectaplast-medic-food-box-extra-large,Detectaplast Medic Food Box Extra Large,"<p>De Detectaplast Medic Food Box Extra Large is een EHBO-koffer van 32 x 22 x 12,2 cm van slagvast ABS, met een HACCP-inhoud voor bedrijven in de voedingssector tot 30 personen. Uitneembare compartimenten houden de verbandmiddelen geordend, zodat de inhoud snel gecontroleerd en aangevuld kan worden. Schroeven voor wandmontage zijn inbegrepen en er is een navulpakket beschikbaar voor het op peil houden van de inhoud.</p><ul><li>HACCP-inhoud voor de voedingssector tot 30 personen</li><li>Koffer 32 x 22 x 12,2 cm van sterk ABS</li><li>Uitneembare compartimenten</li><li>Inclusief schroeven voor wandmontage</li><li>Navulpakket beschikbaar</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-medic-food-box-extra-large,,,,continue,manual,183.81,204.23,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-extra-large.jpg,Detectaplast Medic Food Box Extra Large,,Detectaplast Medic Food Box Extra Large | EHBO Depot,"De Detectaplast Medic Food Box Extra Large is een EHBO-koffer van 32 x 22 x 12,2 cm van slagvast ABS, met een HACCP-inhoud voor bedrijven in de voedingssec",active
detectaplast-medic-food-box-extra-large,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-extra-large-2.jpg,Detectaplast Medic Food Box Extra Large,,,,
detectaplast-medic-food-box-extra-large,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-medic-food-box-extra-large-3.jpg,Detectaplast Medic Food Box Extra Large,,,,
detectaplast-eerste-hulp-set-in-textiel,Detectaplast Eerste Hulp Set in textiel,"<p>Detectaplast eerste-hulpset in een textielen etui met blauwe, visueel detecteerbare verbandmiddelen voor de horeca en levensmiddelenverwerking. De set bevat 10 elastische pleisters 25 x 72 mm, 5 pleisters 50 x 72 mm, 3 vingertoppleisters en 2 knokkelpleisters, alle blauw. Daarnaast zitten er een blauw wondsnelverband en een blauw elastisch verband van 6 cm x 4 m in, een blauwe hechtpleister 2,5 cm x 5 m, een splinterpincet, een verbandschaar en een EHBO-instructiekaart.</p><ul><li>Textielen etui met blauwe HACCP-verbandmiddelen</li><li>20 blauwe elastische pleisters in 4 uitvoeringen</li><li>Wondsnelverband en elastisch verband 6 cm x 4 m</li><li>Hechtpleister 2,5 cm x 5 m</li><li>Splinterpincet, verbandschaar en EHBO-kaart</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbanddozen & navulling, btw-9",TRUE,1,Title,Default Title,detectaplast-eerste-hulp-set-in-textiel,,,,continue,manual,12.58,13.98,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-eerste-hulp-set-in-textiel.jpg,Detectaplast Eerste Hulp Set in textiel,,Detectaplast Eerste Hulp Set in textiel | EHBO Depot,"Detectaplast eerste-hulpset in een textielen etui met blauwe, visueel detecteerbare verbandmiddelen voor de horeca en levensmiddelenverwerking. De set beva",active
detectaplast-eerste-hulp-set-in-textiel,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-eerste-hulp-set-in-textiel-2.jpg,Detectaplast Eerste Hulp Set in textiel,,,,
detectaplast-eerste-hulp-set-in-textiel,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-eerste-hulp-set-in-textiel-3.jpg,Detectaplast Eerste Hulp Set in textiel,,,,
detectaplast-blauw-elastisch-verband-assorti-12-stuks,Detectaplast Blauw elastisch verband Assorti (12 stuks),"<p>Detectaplast blauw elastisch verband assorti met 12 blauwe verbanden in verschillende formaten, bedoeld voor HACCP-werkplekken in horeca en voedingsindustrie. De verpakking bevat 3 elastische snelverbanden van 6 cm x 4 m, 3 elastische verbanden van 6 cm x 4 m, 3 elastische snelverbanden van 8 cm x 4 m en 3 elastische verbanden van 8 cm x 4 m. De blauwe kleur maakt de verbanden visueel detecteerbaar.</p><ul><li>12 blauwe verbanden in 4 uitvoeringen</li><li>3 snelverbanden en 3 verbanden van 6 cm x 4 m</li><li>3 snelverbanden en 3 verbanden van 8 cm x 4 m</li><li>Blauw, visueel detecteerbaar</li><li>Voor HACCP-werkplekken</li></ul>",Detectaplast,HACCP & horeca,"HACCP & horeca, HACCP verbandmiddelen, btw-9",TRUE,1,Title,Default Title,detectaplast-blauw-elastisch-verband-assorti-12-stuks,,,,continue,manual,15.35,17.05,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-blauw-elastisch-verband-assorti-12-stuks.jpg,Detectaplast Blauw elastisch verband Assorti (12 stuks),,Detectaplast Blauw elastisch verband Assorti (12 stuks),"Detectaplast blauw elastisch verband assorti met 12 blauwe verbanden in verschillende formaten, bedoeld voor HACCP-werkplekken in horeca en voedingsindustr",active
